name,latitude,longitude,category
Mission Park,49.897698542817686,-97.10088379981175,Park
King George Park,49.858134099676775,-97.10097511224089,Park
Tej Bains Place Park,49.794037119137485,-97.19136233266079,Park
Red River C.C,49.95548515496828,-97.09979462509027,Park
Ballantrae Drive Park North,49.822702473741835,-97.16383730264064,Park
Joe Keeper Way - Frontier Trail Greenspace,49.79587729779467,-97.17986074232613,Park
Ibrahima Diallo Avenue Park,49.87863552343348,-97.08905605042769,Park
Sturgeon Creek Parkway-E,49.87729565943507,-97.27374291607738,Park
Sturgeon Road and Silver Avenue Dog Park,49.89606658049093,-97.27593326125822,Park
Kirkbridge Park,49.78985144090475,-97.16314537546414,Park
Primrose Tot Lot,49.938960243413376,-97.14138024660896,Park
Daybreak Crescent Park,49.91293841219694,-96.9687579575909,Park
Landover-Skyline Walk,49.78056420650958,-97.20537202113032,Park
Fernbank Park,49.96831481532017,-97.11874760254425,Park
Sage Creek Buffer,49.83105766763951,-97.04924700925838,Park
Sister MacNamara Park,49.90672438588277,-97.15897151119492,Park
Lanark St-Bay C,49.86954444665184,-97.19785247114365,Park
Crestview Village Tennis Courts,49.900224345379314,-97.29525856231764,Park
Brenda Leipsic Park,49.84636988924582,-97.1708918001147,Park
Water Bend Park,49.797267719133494,-97.20823844887438,Park
Manchester Park West,49.8451942176495,-97.13900090663965,Park
Desjardins Park,49.836612008272645,-97.06168811850068,Park
St. Boniface East Playground,49.8828568033899,-97.07444126150723,Park
South St. Vital Greenway-8,49.81754538824147,-97.08625230146083,Park
Enderton Park,49.87278246218528,-97.1616613370547,Park
Lucki Family Park,49.907981282935985,-97.02987202344191,Park
Orchard Hill Park,49.836110314564245,-97.08693769832186,Park
Sun Valley Park North,49.938876829385535,-97.04922965013579,Park
Bonavista Walk NW,49.82128761901119,-97.06321699960408,Park
St. George Park,49.849348948015574,-97.10439826728319,Park
Valour C.C-Isaac Brock Site,49.88860635449573,-97.18665293760816,Park
Willowmeade Park,49.83192282098005,-97.10252745795498,Park
Cheema Drive Park,49.956805245026786,-97.2106293068616,Park
Civic Park,49.91855723147349,-97.07067278749723,Park
McPhillips Greenway-2,49.948431211287485,-97.15164588590218,Park
Disraeli Buffer-1,49.90580098925223,-97.12339663146186,Park
Saigon Park,49.89298389739374,-97.15326110982636,Park
Amber Trail Greenspace,49.9638205114781,-97.17395925401499,Park
Warde-Forsyth Buffer-East,49.81035777990539,-97.09982192567,Park
Ken Oblik Parkway,49.784249297661,-97.1798776038067,Park
Roosevelt Park,49.90328781739522,-97.15061856085983,Park
Shady Shores Drive West Walk,49.880768524150184,-97.03237637719727,Park
Madrigal-Marquis Tot Lot,49.94902005011044,-97.17692388958083,Park
Midwinter Park,49.90691488275639,-97.11261797342907,Park
Riverview C.C,49.86477359490352,-97.11757624368003,Park
Dr. Louis Slotin Park,49.92302822816667,-97.11327514511386,Park
Euclid / Austin Passive Park,49.90871964482529,-97.13119524056222,Park
Redonda Lane Walkway-7,49.905280401293226,-96.97987586989618,Park
Kingsbury Park,49.938856442846365,-97.1131841944175,Park
Park City West C.C,49.90688096904549,-97.01844641884293,Park
Paddington-Highbury Park,49.80484850808136,-97.09947167679823,Park
Mrs. Nelson Park,49.90463014698396,-97.05643184674781,Park
McLean's Pumping Station,49.87860721626281,-97.07108492172986,Park
Bellemer Park,49.76855074315148,-97.16500703567085,Park
Birkenhead Strip,49.86313614325136,-97.21292209140182,Park
Maryland Bridge Park,49.87783409280772,-97.16326615909087,Park
Central Corydon C.C-Crescentwood Site,49.86377378776394,-97.1706000773388,Park
Michaëlle Jean Park / Norquay C.C,49.911392931029056,-97.12722723912009,Park
Luxton C.C,49.9249977420787,-97.11851851089199,Park
Don Gerrie Park,49.86985382611455,-97.12711014221459,Park
South St. Vital Greenway-5,49.81392832108734,-97.09691565125134,Park
Rover Dike East,49.9062719301173,-97.11827497761043,Park
Ray Fennell Sports Centre,49.83152106980337,-97.16834208137806,Park
Halter Park,49.88071474460652,-97.19219858033514,Park
North Winnipeg Action Centre,49.91161890885599,-97.1418556749317,Park
Sage Creek Hydro Corridor,49.833773384935,-97.03929080490228,Park
Egesz Park,49.94121710738175,-97.22083067265548,Park
Pandora Buffer West,49.89356803826195,-96.9825623074521,Park
Fermor Buffer Southwest,49.85020971176006,-97.11791257839265,Park
Alfred Tot Lot,49.91987993913549,-97.14561041219139,Park
Southdale Southeast CPR Buffer,49.851017977307876,-97.08133375594896,Park
Inglewood Park,49.882545545267,-97.21944842258657,Park
Maisonneuve Riverbank,49.896121796578996,-97.1115525994698,Park
Cornish Park,49.87914413803776,-97.15552897541431,Park
Ken Oblik Parkway,49.77558106181749,-97.17974602366593,Park
Leila Triangle,49.94659693050243,-97.12726231434901,Park
Girdwood Park,49.9080752084484,-97.06710639194166,Park
Louise Page Park,49.9063783694285,-97.00419633286285,Park
Royalwood Park,49.834040697815546,-97.07760389228527,Park
Beauchemin Park,49.8628972376281,-97.29971465189841,Park
H. S. Paul Park,49.81741793796915,-97.09155452927162,Park
Assiniboia West Rec. Assoc.-Morgan Site,49.89005151722866,-97.30347170317107,Park
Bernie's Corner Park,49.885441927009346,-97.02668205409397,Park
Cherry Park,49.8591760790759,-97.08016998767256,Park
Rover Dike West,49.90901765689848,-97.12372547667216,Park
de Graff Bay Park,49.93607023179467,-97.06976416297397,Park
Columbus Park,49.91949678493563,-97.10198991558741,Park
Roger Le Grand Park,49.948538253348985,-97.20053616374432,Park
Beaumont Bay Park,49.839330315232615,-97.1561073506099,Park
Island Shore Window Park,49.837503773950445,-97.06903730605057,Park
Waterford Green Trail Northeast,49.964595224075694,-97.19630335011736,Park
King Edward Park,49.90629689994894,-97.08853143307775,Park
Woodhaven Park C.C,49.874410082765024,-97.27115998203003,Park
Chalmers C.C,49.90839099763582,-97.10056271237198,Park
Transcona East End C.C,49.894294020018826,-96.99099915476721,Park
Truro Creek Greenway-Truro East,49.881782185810295,-97.2241661690164,Park
Paufeld Park,49.94143560611371,-97.07382079966365,Park
Warde Avenue Park,49.826079860949854,-97.04087802654102,Park
Keewatin-Maples Buffer,49.93978281212136,-97.19587659425034,Park
Bois-des-esprits,49.8279022128001,-97.08217161642003,Park
Birmingham Place Park,49.831495568158964,-97.20380694744411,Park
Teakwood Tot Lot,49.941831594922206,-97.14727812746874,Park
Pandora Buffer East-2,49.893599018683446,-96.97929888421262,Park
Bridgwater Lakes Park,49.79555582275529,-97.20643799961981,Park
Christie Road Prop,49.772780873104516,-97.15133780621437,Park
Lindsay Buffer Strip A,49.86556769214244,-97.19460401917591,Park
Willowlake Park,49.846253941988735,-97.08458800803425,Park
Ernie O'Dowda Park,49.907083361624764,-97.11518827195462,Park
Shorehill Bridgetown Park,49.82242708886432,-97.07584458522098,Park
Andrew Currie Park,49.87630351168834,-97.1963204827426,Park
Lagimodiere Buffer-3,49.86063789208067,-97.05777863690503,Park
Bramble Drive Park,49.860149548339486,-97.26293672698012,Park
Atlas Park,49.963863405674104,-97.13005414431534,Park
McBeth House & Grounds,49.95611852494959,-97.07999974251058,Park
McPhillips Greenway-1,49.94973565050774,-97.150500390941,Park
Barry Tot Lot,49.89177018839956,-97.02636299507716,Park
Matheson Park,49.9343690428466,-97.13837054556873,Park
Burrows Alfred Walkway,49.91454193933899,-97.12947357742907,Park
J. M. 'Jock' McGeachan Park,49.90427441584227,-96.98836470766624,Park
Disraeli Buffer North,49.90292178256291,-97.12930176554674,Park
London-Reay Park,49.92240650785311,-97.07145847231457,Park
Warrendale Buffer-2,49.82405506471759,-97.13256718201042,Park
Berwick Bay Park,49.86094463434951,-97.14398862891338,Park
Archibald Riverbank,49.8906146610522,-97.10389045463933,Park
Lindsey Wilson Park,49.83213898953237,-97.0611872122469,Park
Castlebury-Hazelton Park,49.95803004413857,-97.2121068955575,Park
Tomlinson Park,49.9195253704454,-97.06014371790441,Park
McDermot Lane Park,49.897369664485915,-97.13792694693602,Park
George Olive Nature Park,49.90515008366634,-96.96666214517964,Park
Nick Ternette Memorial Park,49.88243390823329,-97.17034503514438,Park
Lindenwood Drive West Buffer,49.83329165535837,-97.19783279771393,Park
Bois-des-esprits Window Park,49.82407797963792,-97.07836717640936,Park
Spirit Park,49.886338142510084,-97.15623504402946,Park
Osborne Village Green,49.87681871349963,-97.14647366849991,Park
Magnus Eliason Recreation Centre,49.89183636666856,-97.15671136972118,Park
Gord Dong Park,49.90227225126515,-97.14217077802472,Park
Boni-Vital Greenway South B,49.795487247020866,-97.11539142481385,Park
Redonda Lane Walkway-9,49.90606451356317,-96.97987956214438,Park
Matt Jonsson Memorial Skatepark,49.894720402961575,-97.2792014426407,Park
Taggart Woods,49.883023128368784,-97.00178040738152,Park
Pipeline Walkway,49.95512838544907,-97.1603242962378,Park
Chancellor-CPR Buffer North,49.81549625718583,-97.15726357048547,Park
Richardson-Fir Tot Lot,49.94324858350294,-97.15308707088664,Park
Ridgewood South Greenspace-B,49.84542142584384,-97.31152797647398,Park
Prairie Pointe Park,49.77341296712395,-97.19305141982213,Park
Burton Cummings C.C,49.90649653330202,-97.16850787262896,Park
The Oaks Path,49.868501769254,-97.33574863615846,Park
La Salle Park,49.76597865164475,-97.16168711890845,Park
Archibald West Buffer,49.85912387875429,-97.08670056172818,Park
Paulette Duguay Street Park,49.8764694149329,-97.08716910770329,Park
Whellams Lane Park,49.94718125672587,-97.09122654203908,Park
Jinnah Park,49.775109043839,-97.17897822934302,Park
Saskatchewan Avenue Greenway-4,49.899803333968784,-97.30131476906797,Park
Seine River Greenway-Perimeter,49.806692716120594,-97.06490306800262,Park
McCalman Parkette East,49.900915528534554,-97.07772209350698,Park
La Fleche Park,49.86729638173704,-97.31843356562594,Park
Parc Elzéar Goulet Park,49.8935987063708,-97.12762996330306,Park
Ruttan Bay Park,49.84205874440307,-97.14359958710556,Park
Ashdale Greenspace,49.87614777989519,-97.13411391823202,Park
Lake Ridge Park,49.89713777229791,-97.30643786824275,Park
Lakewood Park West,49.851418332217506,-97.0767503143435,Park
Bitterfield-Dana Park,49.97209976462901,-97.17989855649687,Park
Agate Park,49.86796065797349,-97.08949036125489,Park
Old Exhibition Athletic Grounds,49.920183276984936,-97.16525878095604,Park
Clara Hughes Park,49.931927775766056,-97.13259246153908,Park
Harry Hatz Palatnick Memorial Park,49.93651236549758,-97.14532037119197,Park
Rover-Stephens Park,49.90541749774511,-97.11740929229994,Park
Kavanagh Park,49.88545492771029,-97.1056633282004,Park
Maples C.C-James Nisbet Site / Marnie Tot Lot,49.95114216420687,-97.16525137417833,Park
Barker Buffer,49.86337626929259,-97.31309311038733,Park
Varsity View C.C-Tom Brown Tot Lot,49.86486587508432,-97.25882842238221,Park
Dr. David Friesen Drive Park,49.83676357098835,-97.04398475161037,Park
Van Hull Path,49.80433554871694,-97.12215320502644,Park
Deniset Park,49.87818263618241,-97.10204031021848,Park
Frontier Trail Park,49.79631830120443,-97.17931125165387,Park
Smithdale Park,49.87220687561615,-97.25534785850637,Park
Broadleaf-Plessis Park,49.84943238698284,-97.02814363480412,Park
Mission Riverbank,49.900057424894754,-97.10935519191396,Park
DeGroot Green,49.91861285251835,-97.05462945678836,Park
St. John's Leisure Centre,49.92763077463851,-97.12704872222888,Park
Inkster Greenway South-A,49.94577566144131,-97.21776636755176,Park
Neil Bardal Memorial Park,49.882579684078195,-97.26188996317997,Park
Richard Buffer East,49.90425798389274,-97.18559121897701,Park
Muriel / Sage Park,49.89085412419232,-97.29661097933226,Park
Bender Hydro Buffer,49.94155979585351,-97.16347005276755,Park
Saskatchewan Avenue Greenway-3,49.89924819040726,-97.30946949615019,Park
Notre Dame East Park,49.89761360998784,-97.11066206146693,Park
Parc Morrissette,49.86719069344384,-97.32096685966057,Park
Edgewood Park,49.84785085313956,-97.0676486101104,Park
Gainsborough Cove Tot Lot,49.93306542081981,-97.2020040205419,Park
Manthorne Park,49.93410668059105,-97.04982858484298,Park
Kotelko Dr Greenspace,49.82215265893211,-97.02973807727166,Park
Truro Park,49.88054943965348,-97.22443963932082,Park
Aberdeen Adventure Playground,49.91536133719064,-97.1280033266344,Park
Marjorie Park,49.88085352061472,-97.21319549539062,Park
Leon Bell Park,49.807234259816916,-97.21146895217528,Park
Norberry Buffer,49.841919728383004,-97.11790879229459,Park
River Osborne C.C,49.87467497306798,-97.1433199103388,Park
Legion Memorial Playground,49.88837000133623,-97.22236410350338,Park
Bunn's Creek Greenway-E,49.929501547974674,-97.04878827504805,Park
Sir Wilfrid Laurier Park,49.898195408372494,-97.047239759954,Park
Alexander-Pacific Walk,49.90540398124786,-97.14946229889438,Park
Grant Avenue Greenspace-3,49.862496390933025,-97.15484768911506,Park
Tuxedo Girton Triangle,49.868879166898864,-97.21388942757665,Park
Payment Street Park,49.76664794062348,-97.17317094178982,Park
Amarynth Crescent Park,49.88411040195808,-97.2854660547519,Park
Chalmers Green,49.90601324733747,-97.08287540014483,Park
Westmount Park,49.858894468541955,-97.06800277729648,Park
Fermor Greenway,49.85774694681362,-97.09447878507459,Park
East Elmwood C.C Walkway,49.90345966202367,-97.080399622347,Park
Elva Fletcher Way,49.859908070200554,-97.13071256831142,Park
Wilkes-Charleswood Buffer West,49.83936756614406,-97.3107860599291,Park
Hamel Riverbank,49.88753961558613,-97.10662698501979,Park
Bret Bay Park,49.93809376411602,-97.06270251107188,Park
Cordova Park,49.8662268750157,-97.18888419139951,Park
Varsity View Sportsplex,49.84327286032957,-97.27096428693582,Park
McKittrick Park,49.8573556302759,-97.14488998125933,Park
Bison-Jacob's Creek Park,49.79286341324236,-97.1947310147906,Park
Gary Hobson Memorial Park / Fort Garry C.C,49.840449820872166,-97.15087030921272,Park
Garden Grove Park,49.94002970370173,-97.21790321334915,Park
Stillwater Park,49.848812362276306,-97.07773940144753,Park
Wood Sage Park,49.82999264342539,-97.0457680571674,Park
Beaverdam Creek Greenway,49.858504833933,-97.30948221289341,Park
Bison-Park East Park,49.797063584955865,-97.19509524221658,Park
St. Charles Forest,49.86963503591351,-97.32887793265868,Park
Southdale Northwest CPR Buffer,49.844816529796255,-97.07876143239689,Park
Baltimore Pumping Station,49.86775793826,-97.11436653875188,Park
Bunn's Creek Greenway-C,49.95499466041468,-97.06684765644958,Park
Confetti Crescent Park,49.914801419073015,-96.97427954625115,Park
Charleswood Place,49.83755865910364,-97.31094660423568,Park
Hatcher Road Buffer,49.888420920099406,-97.03717370839108,Park
Marion South Riverbank,49.88186443595446,-97.10515759335705,Park
Northeast Pioneers Greenway-South,49.91553739390979,-97.08849197588954,Park
Dubuc Riverbank,49.878013103837,-97.10171059277458,Park
Morantz Park,49.84973130568239,-97.09611243806737,Park
Parc De Moissac,49.76570379573838,-97.14815148310467,Park
Bonavista Walk SW,49.81976423674642,-97.06320786315794,Park
Bonavista Rail Line Buffer South,49.82011337739242,-97.06548043646437,Park
Gateway C.C,49.947010264697546,-97.04632580875368,Park
Hillbrook-Castlebury Buffer,49.95998162971068,-97.2106894715399,Park
Brixford Park,49.827953322857084,-97.09025331378956,Park
Valour C.C-Orioles Site,49.89078381015479,-97.17124313714882,Park
Alex Bridge Park,49.78132971417578,-97.15236453203624,Park
La Salle River Greenway-A,49.75251813184682,-97.15268216467358,Park
Ducharme Park North,49.76974040474966,-97.16354174339453,Park
Logan Triangle,49.91628339756939,-97.17953227949693,Park
Assiniboine-Windham Riverbank,49.87287240105655,-97.26628054461452,Park
Wickham Park,49.87160789143544,-97.08338931621009,Park
Longspur Greenspace,49.78148169328167,-97.19262603637357,Park
Red Oak Park,49.92621760983584,-97.05578416234407,Park
Keslar Pond Access South,49.79447521185592,-97.1651558549194,Park
23 Archibald Riverbank,49.90141888511246,-97.10786907338056,Park
Harris Boulevard,49.87378480253986,-97.27793732206145,Park
Inderjit Claire Park,49.91565835526959,-97.04677409790678,Park
Prince Edward-Rover Buffer,49.90879032560343,-97.12406610670773,Park
Bison-Cooper's Town Park,49.79676129853086,-97.2005408603762,Park
Cannes Tot Lot,49.962034693252896,-97.17966120634222,Park
Bairdmore Park,49.778265181793934,-97.16764428259256,Park
William Osler Park,49.85377444649867,-97.1902204618408,Park
Sage Creek - Abinojii Mikanah Buffer,49.84021854120183,-97.03412487807057,Park
North Kildonan Parkway,49.954058404109205,-97.07917520314034,Park
Valour Road Park,49.90230800485658,-97.18831701448681,Park
Lanark-Greenlawn Greenspace South,49.86800982504419,-97.19773826022359,Park
Fisher Park,49.86437987166705,-97.12455385695448,Park
Colish Tot Lot,49.93920346331282,-97.15315975042783,Park
Balaban Park,49.89359911395018,-97.05828509101201,Park
Inkster Greenway North,49.94612334378447,-97.20260315970991,Park
Northeast Pioneers Greenway-North,49.94245260569347,-97.05445113135927,Park
Swindon Oaks Park,49.85390219379786,-97.2163767785867,Park
Farwell Bay Greenspace,49.835594008821296,-97.16195244244783,Park
